,Unnamed: 0,Instance #,Cluster #,mo-time
0,0.0,571.0,4.066666666666666,56.74632302125295
1,1.0,553.0,4.966666666666667,56.628414050738016
2,2.0,2505.0,6.933333333333334,94.7642655134201
3,3.0,2825.0,7.033333333333333,100.27021871407827
4,4.0,2476.0,7.033333333333333,94.36927693684896
5,5.0,2825.0,7.166666666666667,102.2491352558136
6,6.0,1211.0,5.666666666666667,68.61292831897735
7,7.0,1327.0,5.633333333333334,71.16673034032186
8,8.0,1184.0,5.633333333333334,68.42377938429514
9,9.0,1207.0,5.633333333333334,68.40969632466634
10,10.0,5355.0,8.8,165.33959132830302
11,11.0,6050.0,9.8,191.9122853676478
12,12.0,5344.0,8.866666666666667,165.4981791973114
13,13.0,5385.0,8.9,168.0322702884674
14,14.0,2585.0,6.966666666666667,97.0801577091217
15,15.0,3059.0,7.9,109.98268817265829
16,16.0,2630.0,7.3,98.86465365886689
17,17.0,2836.0,7.133333333333334,101.8795105377833
18,18.0,5354.0,8.566666666666666,162.34027984142304
19,19.0,6097.0,9.466666666666667,189.55023302237194
20,20.0,5339.0,9.033333333333333,167.86238228480022
21,21.0,5416.0,8.866666666666667,168.27476278940836
22,22.0,2589.0,7.0,96.78086749712627
23,23.0,3046.0,8.0,110.03349489370981
24,24.0,2628.0,6.933333333333334,97.76166622638702
25,25.0,2805.0,7.333333333333333,102.5796749830246
26,26.0,197.0,3.0,50.014014673233035
27,27.0,195.0,3.1666666666666665,52.38263418674469
28,28.0,197.0,3.0,52.22454833984375
29,29.0,231.0,3.6333333333333333,52.140814598401384
30,30.0,224.0,3.6333333333333333,52.38955421447754
31,31.0,231.0,3.6333333333333333,52.2805365006129
32,32.0,70.0,3.0,51.44271463553111
33,33.0,72.0,3.0,50.84614566961924
34,34.0,71.0,3.0,52.220839500427246
35,35.0,59.0,3.0,50.95092364947001
36,36.0,60.0,3.0,52.13513874212901
37,37.0,60.0,3.0,48.64815285205841
38,38.0,568.0,4.633333333333334,56.24785131613414
39,39.0,570.0,4.633333333333334,56.15923577149709
40,40.0,563.0,4.633333333333334,56.545203471183775
41,41.0,547.0,4.0,56.270970503489174
42,42.0,551.0,4.4,56.084220218658444
43,43.0,548.0,4.3,56.62062834898631
44,44.0,570.0,4.0,56.20918935934703
45,45.0,569.0,4.6,56.691231870651244
46,46.0,550.0,4.333333333333333,56.499228771527605
47,47.0,549.0,4.666666666666667,56.38001449108124
