,Benchmark,Instance #,Cluster #,mo-time
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,205.6487054824829
43,ICELL8_PE_B_rsem_umap.csv,548,4,222.03960061073303
43,ICELL8_PE_B_rsem_umap.csv,548,5,294.77544260025024
43,ICELL8_PE_B_rsem_umap.csv,548,4,201.80576157569885
43,ICELL8_PE_B_rsem_umap.csv,548,4,208.85239505767825
43,ICELL8_PE_B_rsem_umap.csv,548,5,234.77013039588928
43,ICELL8_PE_B_rsem_umap.csv,548,5,226.6586890220642
43,ICELL8_PE_B_rsem_umap.csv,548,4,210.2357175350189
43,ICELL8_PE_B_rsem_umap.csv,548,4,205.9285559654236
43,ICELL8_PE_B_rsem_umap.csv,548,4,336.18359899520874
43,ICELL8_PE_B_rsem_umap.csv,548,4,206.2938361167908
43,ICELL8_PE_B_rsem_umap.csv,548,4,204.0406029224396
43,ICELL8_PE_B_rsem_umap.csv,548,5,221.37771320343015
43,ICELL8_PE_B_rsem_umap.csv,548,4,198.99962997436523
43,ICELL8_PE_B_rsem_umap.csv,548,4,206.9424011707306
43,ICELL8_PE_B_rsem_umap.csv,548,4,265.1557185649872
43,ICELL8_PE_B_rsem_umap.csv,548,5,259.7927494049072
43,ICELL8_PE_B_rsem_umap.csv,548,4,225.47538447380063
43,ICELL8_PE_B_rsem_umap.csv,548,5,230.4193861484528
43,ICELL8_PE_B_rsem_umap.csv,548,5,252.2173261642456
43,ICELL8_PE_B_rsem_umap.csv,548,4,233.8830046653748
43,ICELL8_PE_B_rsem_umap.csv,548,4,196.7846121788025
43,ICELL8_PE_B_rsem_umap.csv,548,4,263.2979688644409
43,ICELL8_PE_B_rsem_umap.csv,548,4,224.83918738365173
43,ICELL8_PE_B_rsem_umap.csv,548,4,230.74236011505127
43,ICELL8_PE_B_rsem_umap.csv,548,4,209.65514063835144
43,ICELL8_PE_B_rsem_umap.csv,548,5,234.5191411972046
43,ICELL8_PE_B_rsem_umap.csv,548,5,248.5542151927948
43,ICELL8_PE_B_rsem_umap.csv,548,4,207.93000841140747
43,ICELL8_PE_B_rsem_umap.csv,548,4,207.2247986793518
43,ICELL8_PE_B_rsem_umap.csv,548,4,205.2537133693695
47,ICELL8_SE_B_rsem_umap.csv,549,5,232.49614810943604
47,ICELL8_SE_B_rsem_umap.csv,549,5,221.7281966209412
47,ICELL8_SE_B_rsem_umap.csv,549,5,222.7449996471405
47,ICELL8_SE_B_rsem_umap.csv,549,5,257.37915086746216
47,ICELL8_SE_B_rsem_umap.csv,549,5,224.1040825843811
47,ICELL8_SE_B_rsem_umap.csv,549,5,235.9630901813507
47,ICELL8_SE_B_rsem_umap.csv,549,5,229.91084694862369
47,ICELL8_SE_B_rsem_umap.csv,549,4,223.91909551620483
47,ICELL8_SE_B_rsem_umap.csv,549,5,230.5689599514008
47,ICELL8_SE_B_rsem_umap.csv,549,4,203.48141717910767
47,ICELL8_SE_B_rsem_umap.csv,549,5,249.30951166152957
47,ICELL8_SE_B_rsem_umap.csv,549,4,207.15351724624637
47,ICELL8_SE_B_rsem_umap.csv,549,4,234.51167178153992
47,ICELL8_SE_B_rsem_umap.csv,549,4,200.6975212097168
47,ICELL8_SE_B_rsem_umap.csv,549,4,224.9212839603424
47,ICELL8_SE_B_rsem_umap.csv,549,5,233.17571544647217
47,ICELL8_SE_B_rsem_umap.csv,549,5,225.0329852104187
47,ICELL8_SE_B_rsem_umap.csv,549,5,248.56631660461423
47,ICELL8_SE_B_rsem_umap.csv,549,4,203.8591568470001
47,ICELL8_SE_B_rsem_umap.csv,549,5,222.7508463859558
47,ICELL8_SE_B_rsem_umap.csv,549,5,295.1788239479065
47,ICELL8_SE_B_rsem_umap.csv,549,4,207.04139828681943
47,ICELL8_SE_B_rsem_umap.csv,549,5,298.1094243526459
47,ICELL8_SE_B_rsem_umap.csv,549,4,224.16265177726743
47,ICELL8_SE_B_rsem_umap.csv,549,4,208.63388895988464
47,ICELL8_SE_B_rsem_umap.csv,549,5,294.207505941391
47,ICELL8_SE_B_rsem_umap.csv,549,5,231.9854335784912
47,ICELL8_SE_B_rsem_umap.csv,549,5,260.21516394615173
47,ICELL8_SE_B_rsem_umap.csv,549,5,225.67841053009036
47,ICELL8_SE_B_rsem_umap.csv,549,4,203.59107065200809
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,211.23309779167172
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,235.0897755622864
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,209.499436378479
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,228.19206857681277
46,ICELL8_SE_B_featureCounts_umap.csv,550,5,225.78953289985657
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,201.34147024154663
46,ICELL8_SE_B_featureCounts_umap.csv,550,5,228.9028837680817
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,210.1332693099976
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,224.06363725662231
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,199.11787390708923
46,ICELL8_SE_B_featureCounts_umap.csv,550,5,222.39986538887024
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,264.1372394561768
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,224.43810153007507
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,204.9203259944916
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,230.1755900382996
46,ICELL8_SE_B_featureCounts_umap.csv,550,5,299.3959710597992
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,205.42865896224976
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,205.20865416526797
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,207.6825749874115
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,200.290363073349
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,222.39169335365293
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,197.15365982055664
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,262.26433086395264
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,210.15472507476807
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,203.861034154892
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,218.89722418785092
46,ICELL8_SE_B_featureCounts_umap.csv,550,5,250.50971007347107
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,227.45083475112915
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,208.6708631515503
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,206.75689888000488
42,ICELL8_PE_B_kallisto_umap.csv,551,4,201.4480350017548
42,ICELL8_PE_B_kallisto_umap.csv,551,5,297.2796311378479
42,ICELL8_PE_B_kallisto_umap.csv,551,4,225.2462573051453
42,ICELL8_PE_B_kallisto_umap.csv,551,5,236.29315543174744
42,ICELL8_PE_B_kallisto_umap.csv,551,5,257.03005719184875
42,ICELL8_PE_B_kallisto_umap.csv,551,4,206.2713816165924
42,ICELL8_PE_B_kallisto_umap.csv,551,4,210.20470070838928
42,ICELL8_PE_B_kallisto_umap.csv,551,4,337.84787678718567
42,ICELL8_PE_B_kallisto_umap.csv,551,5,225.2886636257172
42,ICELL8_PE_B_kallisto_umap.csv,551,4,224.1740174293518
42,ICELL8_PE_B_kallisto_umap.csv,551,4,204.89145946502688
42,ICELL8_PE_B_kallisto_umap.csv,551,4,208.32404136657715
42,ICELL8_PE_B_kallisto_umap.csv,551,4,233.65370869636536
42,ICELL8_PE_B_kallisto_umap.csv,551,4,205.70115876197812
42,ICELL8_PE_B_kallisto_umap.csv,551,4,223.5711658000946
42,ICELL8_PE_B_kallisto_umap.csv,551,4,224.2560515403748
42,ICELL8_PE_B_kallisto_umap.csv,551,4,261.3417179584503
42,ICELL8_PE_B_kallisto_umap.csv,551,4,235.2432305812836
42,ICELL8_PE_B_kallisto_umap.csv,551,4,204.9512128829956
42,ICELL8_PE_B_kallisto_umap.csv,551,5,236.03474044799805
42,ICELL8_PE_B_kallisto_umap.csv,551,4,208.99298119544983
42,ICELL8_PE_B_kallisto_umap.csv,551,5,254.22403168678284
42,ICELL8_PE_B_kallisto_umap.csv,551,5,297.7189145088196
42,ICELL8_PE_B_kallisto_umap.csv,551,4,197.853657245636
42,ICELL8_PE_B_kallisto_umap.csv,551,5,235.6105251312256
42,ICELL8_PE_B_kallisto_umap.csv,551,4,201.40413331985476
42,ICELL8_PE_B_kallisto_umap.csv,551,5,231.91980814933777
42,ICELL8_PE_B_kallisto_umap.csv,551,4,208.92696452140808
42,ICELL8_PE_B_kallisto_umap.csv,551,4,204.02873373031616
42,ICELL8_PE_B_kallisto_umap.csv,551,5,230.371456861496
1,ICELL8_SE_B_kallisto_umap.csv,553,5,235.1435742378235
1,ICELL8_SE_B_kallisto_umap.csv,553,5,260.791629076004
1,ICELL8_SE_B_kallisto_umap.csv,553,5,302.8389527797699
1,ICELL8_SE_B_kallisto_umap.csv,553,5,250.61715364456177
1,ICELL8_SE_B_kallisto_umap.csv,553,5,233.27925658226013
1,ICELL8_SE_B_kallisto_umap.csv,553,5,233.45318865776065
1,ICELL8_SE_B_kallisto_umap.csv,553,5,252.3335826396942
1,ICELL8_SE_B_kallisto_umap.csv,553,5,227.66316199302676
1,ICELL8_SE_B_kallisto_umap.csv,553,5,233.65186834335327
1,ICELL8_SE_B_kallisto_umap.csv,553,5,236.10502982139587
1,ICELL8_SE_B_kallisto_umap.csv,553,4,338.83269691467285
1,ICELL8_SE_B_kallisto_umap.csv,553,5,296.9943675994873
1,ICELL8_SE_B_kallisto_umap.csv,553,5,297.29721546173096
1,ICELL8_SE_B_kallisto_umap.csv,553,5,248.33369970321652
1,ICELL8_SE_B_kallisto_umap.csv,553,5,299.3802649974823
1,ICELL8_SE_B_kallisto_umap.csv,553,5,231.5763967037201
1,ICELL8_SE_B_kallisto_umap.csv,553,5,253.708740234375
1,ICELL8_SE_B_kallisto_umap.csv,553,5,246.25413727760315
1,ICELL8_SE_B_kallisto_umap.csv,553,5,252.3436019420624
1,ICELL8_SE_B_kallisto_umap.csv,553,5,252.4456038475037
1,ICELL8_SE_B_kallisto_umap.csv,553,5,258.82273960113525
1,ICELL8_SE_B_kallisto_umap.csv,553,5,251.17323184013367
1,ICELL8_SE_B_kallisto_umap.csv,553,5,236.5907335281372
1,ICELL8_SE_B_kallisto_umap.csv,553,5,297.5088748931885
1,ICELL8_SE_B_kallisto_umap.csv,553,5,237.49193620681763
1,ICELL8_SE_B_kallisto_umap.csv,553,5,253.76185274124143
1,ICELL8_SE_B_kallisto_umap.csv,553,5,259.1688177585602
1,ICELL8_SE_B_kallisto_umap.csv,553,5,234.1712226867676
1,ICELL8_SE_B_kallisto_umap.csv,553,5,241.17653369903564
1,ICELL8_SE_B_kallisto_umap.csv,553,5,233.32482933998108
40,ICELL8_PE_A_rsem_umap.csv,563,5,232.07765769958496
40,ICELL8_PE_A_rsem_umap.csv,563,4,337.4640045166016
40,ICELL8_PE_A_rsem_umap.csv,563,5,302.7316024303436
40,ICELL8_PE_A_rsem_umap.csv,563,4,206.4116654396057
40,ICELL8_PE_A_rsem_umap.csv,563,4,219.87605261802676
40,ICELL8_PE_A_rsem_umap.csv,563,5,238.0758273601532
40,ICELL8_PE_A_rsem_umap.csv,563,4,225.4922695159912
40,ICELL8_PE_A_rsem_umap.csv,563,4,208.2873797416687
40,ICELL8_PE_A_rsem_umap.csv,563,5,234.09016728401184
40,ICELL8_PE_A_rsem_umap.csv,563,5,233.25476360321045
40,ICELL8_PE_A_rsem_umap.csv,563,5,255.02423930168152
40,ICELL8_PE_A_rsem_umap.csv,563,5,233.3118577003479
40,ICELL8_PE_A_rsem_umap.csv,563,4,203.626650094986
40,ICELL8_PE_A_rsem_umap.csv,563,4,202.01822447776797
40,ICELL8_PE_A_rsem_umap.csv,563,4,224.90337586402893
40,ICELL8_PE_A_rsem_umap.csv,563,4,224.2887637615204
40,ICELL8_PE_A_rsem_umap.csv,563,5,262.34209537506104
40,ICELL8_PE_A_rsem_umap.csv,563,4,206.2163751125336
40,ICELL8_PE_A_rsem_umap.csv,563,4,233.0543191432953
40,ICELL8_PE_A_rsem_umap.csv,563,5,232.76335978508
40,ICELL8_PE_A_rsem_umap.csv,563,5,297.05871200561523
40,ICELL8_PE_A_rsem_umap.csv,563,5,236.16773319244385
40,ICELL8_PE_A_rsem_umap.csv,563,5,236.34006214141849
40,ICELL8_PE_A_rsem_umap.csv,563,4,210.0268874168396
40,ICELL8_PE_A_rsem_umap.csv,563,5,235.25975942611691
40,ICELL8_PE_A_rsem_umap.csv,563,4,236.8612170219421
40,ICELL8_PE_A_rsem_umap.csv,563,5,232.10106921195984
40,ICELL8_PE_A_rsem_umap.csv,563,5,253.58425283432007
40,ICELL8_PE_A_rsem_umap.csv,563,5,298.0357782840729
40,ICELL8_PE_A_rsem_umap.csv,563,5,233.4107687473297
38,ICELL8_PE_A_featureCounts_umap.csv,568,4,207.83704924583435
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,263.0687930583954
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,237.5387785434723
38,ICELL8_PE_A_featureCounts_umap.csv,568,4,207.2540664672852
38,ICELL8_PE_A_featureCounts_umap.csv,568,4,206.60888838768005
38,ICELL8_PE_A_featureCounts_umap.csv,568,4,210.63961482048035
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,259.15777611732483
38,ICELL8_PE_A_featureCounts_umap.csv,568,4,235.23872327804563
38,ICELL8_PE_A_featureCounts_umap.csv,568,4,215.66972517967224
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,238.98385334014893
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,236.3455708026886
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,237.20348143577576
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,233.9305369853973
38,ICELL8_PE_A_featureCounts_umap.csv,568,4,212.37749671936035
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,236.04919385910037
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,230.90638399124143
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,238.25640320777893
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,259.16180968284607
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,306.07413125038147
38,ICELL8_PE_A_featureCounts_umap.csv,568,4,230.12420845031735
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,242.9500243663788
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,304.2870042324066
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,258.4009966850281
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,240.6209807395935
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,238.2014002799988
38,ICELL8_PE_A_featureCounts_umap.csv,568,4,239.2915413379669
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,240.084214925766
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,302.15755891799927
38,ICELL8_PE_A_featureCounts_umap.csv,568,4,344.73519825935364
38,ICELL8_PE_A_featureCounts_umap.csv,568,4,228.50490880012512
45,ICELL8_SE_A_rsem_umap.csv,569,4,209.85706067085263
45,ICELL8_SE_A_rsem_umap.csv,569,5,239.16768217086792
45,ICELL8_SE_A_rsem_umap.csv,569,5,227.66824078559875
45,ICELL8_SE_A_rsem_umap.csv,569,4,212.73676466941836
45,ICELL8_SE_A_rsem_umap.csv,569,5,300.87323784828186
45,ICELL8_SE_A_rsem_umap.csv,569,5,302.3666412830353
45,ICELL8_SE_A_rsem_umap.csv,569,5,265.15806770324707
45,ICELL8_SE_A_rsem_umap.csv,569,4,236.5075752735138
45,ICELL8_SE_A_rsem_umap.csv,569,4,228.87030577659607
45,ICELL8_SE_A_rsem_umap.csv,569,4,227.97141098976132
45,ICELL8_SE_A_rsem_umap.csv,569,5,224.87515807151797
45,ICELL8_SE_A_rsem_umap.csv,569,5,228.5204722881317
45,ICELL8_SE_A_rsem_umap.csv,569,5,255.22611212730408
45,ICELL8_SE_A_rsem_umap.csv,569,4,212.42320108413696
45,ICELL8_SE_A_rsem_umap.csv,569,4,240.19691109657288
45,ICELL8_SE_A_rsem_umap.csv,569,5,236.33655309677124
45,ICELL8_SE_A_rsem_umap.csv,569,5,231.5513789653778
45,ICELL8_SE_A_rsem_umap.csv,569,5,241.7730143070221
45,ICELL8_SE_A_rsem_umap.csv,569,5,257.1932883262634
45,ICELL8_SE_A_rsem_umap.csv,569,5,231.89197301864624
45,ICELL8_SE_A_rsem_umap.csv,569,5,236.86983466148376
45,ICELL8_SE_A_rsem_umap.csv,569,4,213.7216603755951
45,ICELL8_SE_A_rsem_umap.csv,569,4,205.1959648132324
45,ICELL8_SE_A_rsem_umap.csv,569,4,211.33454871177676
45,ICELL8_SE_A_rsem_umap.csv,569,5,239.7667224407196
45,ICELL8_SE_A_rsem_umap.csv,569,5,299.9551968574524
45,ICELL8_SE_A_rsem_umap.csv,569,5,235.0844442844391
45,ICELL8_SE_A_rsem_umap.csv,569,5,236.75172352790835
45,ICELL8_SE_A_rsem_umap.csv,569,4,203.00743627548215
45,ICELL8_SE_A_rsem_umap.csv,569,5,256.322461605072
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,215.18606424331665
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,232.48900651931763
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,211.4299259185791
39,ICELL8_PE_A_kallisto_umap.csv,570,5,259.22005891799927
39,ICELL8_PE_A_kallisto_umap.csv,570,5,300.10562920570374
39,ICELL8_PE_A_kallisto_umap.csv,570,5,230.01935982704163
39,ICELL8_PE_A_kallisto_umap.csv,570,4,208.6293499469757
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,230.12166142463684
39,ICELL8_PE_A_kallisto_umap.csv,570,5,254.16752433776853
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,202.41360068321228
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,202.6997985839844
39,ICELL8_PE_A_kallisto_umap.csv,570,5,235.5439121723175
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,211.7033247947693
39,ICELL8_PE_A_kallisto_umap.csv,570,5,233.02215552330017
39,ICELL8_PE_A_kallisto_umap.csv,570,4,208.7818987369537
39,ICELL8_PE_A_kallisto_umap.csv,570,5,241.3627414703369
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,232.86413669586184
39,ICELL8_PE_A_kallisto_umap.csv,570,5,239.6442356109619
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,214.86570644378665
39,ICELL8_PE_A_kallisto_umap.csv,570,5,239.28124928474423
39,ICELL8_PE_A_kallisto_umap.csv,570,4,225.67260193824768
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,213.9876296520233
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,207.22852659225464
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,215.4811131954193
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,207.87498021125796
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,215.77724957466123
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,205.86139369010925
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,228.5542380809784
39,ICELL8_PE_A_kallisto_umap.csv,570,4,338.1967706680298
39,ICELL8_PE_A_kallisto_umap.csv,570,4,211.5218424797058
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,212.0792465209961
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,207.9801664352417
39,ICELL8_PE_A_kallisto_umap.csv,570,4,238.1520128250122
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,238.92732191085813
39,ICELL8_PE_A_kallisto_umap.csv,570,5,237.44393634796145
39,ICELL8_PE_A_kallisto_umap.csv,570,4,211.3203318119049
39,ICELL8_PE_A_kallisto_umap.csv,570,5,236.181088924408
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,268.4909932613373
39,ICELL8_PE_A_kallisto_umap.csv,570,5,297.8159816265106
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,212.78946256637573
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,225.96838355064392
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,213.0248155593872
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,209.82663702964783
39,ICELL8_PE_A_kallisto_umap.csv,570,5,237.36545133590695
39,ICELL8_PE_A_kallisto_umap.csv,570,4,206.64343976974487
39,ICELL8_PE_A_kallisto_umap.csv,570,5,255.5005795955658
39,ICELL8_PE_A_kallisto_umap.csv,570,5,236.8273289203644
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,232.3086633682251
39,ICELL8_PE_A_kallisto_umap.csv,570,4,234.7752015590668
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,270.45369935035706
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,235.1151440143585
39,ICELL8_PE_A_kallisto_umap.csv,570,5,236.49647879600525
39,ICELL8_PE_A_kallisto_umap.csv,570,4,201.7619242668152
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,229.71093893051147
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,210.75752997398376
39,ICELL8_PE_A_kallisto_umap.csv,570,4,226.2306323051453
39,ICELL8_PE_A_kallisto_umap.csv,570,5,303.09846234321594
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,269.40426445007324
39,ICELL8_PE_A_kallisto_umap.csv,570,5,258.4195520877838
39,ICELL8_PE_A_kallisto_umap.csv,570,5,236.6573383808136
0,ICELL8_SE_A_kallisto_umap.csv,571,4,225.94234466552732
0,ICELL8_SE_A_kallisto_umap.csv,571,4,338.4187681674957
0,ICELL8_SE_A_kallisto_umap.csv,571,4,268.4767632484436
0,ICELL8_SE_A_kallisto_umap.csv,571,4,238.9261758327484
0,ICELL8_SE_A_kallisto_umap.csv,571,4,224.5963044166565
0,ICELL8_SE_A_kallisto_umap.csv,571,4,237.47570371627808
0,ICELL8_SE_A_kallisto_umap.csv,571,4,274.0358724594116
0,ICELL8_SE_A_kallisto_umap.csv,571,4,207.26549434661865
0,ICELL8_SE_A_kallisto_umap.csv,571,4,211.19406294822693
0,ICELL8_SE_A_kallisto_umap.csv,571,4,229.9328291416168
0,ICELL8_SE_A_kallisto_umap.csv,571,4,211.45671606063843
0,ICELL8_SE_A_kallisto_umap.csv,571,4,269.8385968208313
0,ICELL8_SE_A_kallisto_umap.csv,571,4,211.2634916305542
0,ICELL8_SE_A_kallisto_umap.csv,571,4,238.26760053634644
0,ICELL8_SE_A_kallisto_umap.csv,571,4,221.61936211586
0,ICELL8_SE_A_kallisto_umap.csv,571,4,205.1529214382172
0,ICELL8_SE_A_kallisto_umap.csv,571,4,213.6637027263641
0,ICELL8_SE_A_kallisto_umap.csv,571,4,237.37653231620789
0,ICELL8_SE_A_kallisto_umap.csv,571,4,211.04219007492063
0,ICELL8_SE_A_kallisto_umap.csv,571,4,238.32442665100095
0,ICELL8_SE_A_kallisto_umap.csv,571,4,270.6846659183502
0,ICELL8_SE_A_kallisto_umap.csv,571,4,212.19711995124817
0,ICELL8_SE_A_kallisto_umap.csv,571,4,212.14067125320437
0,ICELL8_SE_A_kallisto_umap.csv,571,4,271.4082691669464
0,ICELL8_SE_A_kallisto_umap.csv,571,4,211.9331645965576
0,ICELL8_SE_A_kallisto_umap.csv,571,4,227.60249376297
0,ICELL8_SE_A_kallisto_umap.csv,571,4,230.832661151886
0,ICELL8_SE_A_kallisto_umap.csv,571,4,227.80376052856445
0,ICELL8_SE_A_kallisto_umap.csv,571,4,226.9011950492859
0,ICELL8_SE_A_kallisto_umap.csv,571,5,238.59879088401797
8,10X_LLU_B_umitools_umap.csv,1184,6,516.0481693744659
8,10X_LLU_B_umitools_umap.csv,1184,6,482.8186044692993
8,10X_LLU_B_umitools_umap.csv,1184,6,476.4261665344238
8,10X_LLU_B_umitools_umap.csv,1184,6,481.3104510307312
8,10X_LLU_B_umitools_umap.csv,1184,5,473.19109439849854
8,10X_LLU_B_umitools_umap.csv,1184,6,481.2780225276947
8,10X_LLU_B_umitools_umap.csv,1184,6,618.7590746879578
8,10X_LLU_B_umitools_umap.csv,1184,5,456.8237097263336
8,10X_LLU_B_umitools_umap.csv,1184,6,459.6389162540436
8,10X_LLU_B_umitools_umap.csv,1184,6,513.4759676456451
8,10X_LLU_B_umitools_umap.csv,1184,5,431.47083020210266
8,10X_LLU_B_umitools_umap.csv,1184,6,526.8774201869965
8,10X_LLU_B_umitools_umap.csv,1184,6,471.1548535823822
8,10X_LLU_B_umitools_umap.csv,1184,6,463.3705406188965
8,10X_LLU_B_umitools_umap.csv,1184,6,601.6367743015289
8,10X_LLU_B_umitools_umap.csv,1184,5,538.8286848068237
8,10X_LLU_B_umitools_umap.csv,1184,5,471.4635450839996
8,10X_LLU_B_umitools_umap.csv,1184,6,469.62916016578674
8,10X_LLU_B_umitools_umap.csv,1184,6,475.3378403186798
8,10X_LLU_B_umitools_umap.csv,1184,6,600.3096323013306
8,10X_LLU_B_umitools_umap.csv,1184,6,480.36053800582886
8,10X_LLU_B_umitools_umap.csv,1184,5,421.0580539703369
8,10X_LLU_B_umitools_umap.csv,1184,6,480.9459562301636
8,10X_LLU_B_umitools_umap.csv,1184,5,679.4344201087952
8,10X_LLU_B_umitools_umap.csv,1184,5,429.5508472919464
8,10X_LLU_B_umitools_umap.csv,1184,5,430.5900225639343
8,10X_LLU_B_umitools_umap.csv,1184,5,475.84360814094543
8,10X_LLU_B_umitools_umap.csv,1184,5,421.2599220275879
8,10X_LLU_B_umitools_umap.csv,1184,6,479.5927786827088
8,10X_LLU_B_umitools_umap.csv,1184,6,478.3831276893616
9,10X_LLU_B_zumi_umap.csv,1207,6,484.5746650695801
9,10X_LLU_B_zumi_umap.csv,1207,6,479.6955370903015
9,10X_LLU_B_zumi_umap.csv,1207,6,469.719833612442
9,10X_LLU_B_zumi_umap.csv,1207,5,563.7121179103851
9,10X_LLU_B_zumi_umap.csv,1207,5,437.68078804016113
9,10X_LLU_B_zumi_umap.csv,1207,6,476.7938289642334
9,10X_LLU_B_zumi_umap.csv,1207,6,483.0292191505432
9,10X_LLU_B_zumi_umap.csv,1207,6,518.0173211097717
9,10X_LLU_B_zumi_umap.csv,1207,6,469.32327032089233
9,10X_LLU_B_zumi_umap.csv,1207,5,438.45222306251526
9,10X_LLU_B_zumi_umap.csv,1207,5,477.7905526161194
9,10X_LLU_B_zumi_umap.csv,1207,5,683.0832834243774
9,10X_LLU_B_zumi_umap.csv,1207,5,467.0697207450866
9,10X_LLU_B_zumi_umap.csv,1207,6,487.82499980926514
9,10X_LLU_B_zumi_umap.csv,1207,6,629.2522075176239
9,10X_LLU_B_zumi_umap.csv,1207,6,486.086391210556
9,10X_LLU_B_zumi_umap.csv,1207,5,479.9223883152008
9,10X_LLU_B_zumi_umap.csv,1207,6,480.1280159950256
9,10X_LLU_B_zumi_umap.csv,1207,6,484.0889308452606
9,10X_LLU_B_zumi_umap.csv,1207,6,522.9053068161011
9,10X_LLU_B_zumi_umap.csv,1207,5,427.3408782482147
9,10X_LLU_B_zumi_umap.csv,1207,6,541.7520430088043
9,10X_LLU_B_zumi_umap.csv,1207,6,485.44326519966125
9,10X_LLU_B_zumi_umap.csv,1207,6,479.7936172485352
9,10X_LLU_B_zumi_umap.csv,1207,6,488.0356678962708
9,10X_LLU_B_zumi_umap.csv,1207,6,480.892026424408
9,10X_LLU_B_zumi_umap.csv,1207,6,534.5806064605713
9,10X_LLU_B_zumi_umap.csv,1207,6,611.3375518321991
9,10X_LLU_B_zumi_umap.csv,1207,5,548.3703444004059
9,10X_LLU_B_zumi_umap.csv,1207,5,427.72620820999146
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,507.0659818649292
