,100,200,300,400,500,600,700,800
0,6056.484640778726,6034.479944607031,5781.5169840436365,5605.99038209494,5712.294217820511,5738.211763391534,5610.019133944982,5167.028286567988
1,5855.505541505151,5834.47150942338,5534.002866844808,5504.740839622014,5425.2201470199525,5439.815617806873,5484.515991323481,4950.29415751635
2,5625.239595831159,5563.083969475385,5208.66821344739,5299.456731642299,5097.900496884634,5252.322843946976,5169.926188233114,4832.291853351636
3,5435.129234080386,5305.160626787631,5032.541396444653,5206.523888661572,5063.59356971049,5137.005019820358,5067.242402434274,4759.758120174064
4,5275.076397170519,5160.555777498711,4940.434023184984,5139.249166629905,4937.349034588177,4954.896301267771,4923.3009521153435,4666.50058631637
5,5312.061268447687,4938.65392483313,4868.803669904258,5072.79466969464,4868.130349550355,4880.845815596208,4720.509624521922,4635.187061936485
6,5199.966461142283,4902.093178067171,4791.852471281869,5048.628521484027,4752.458307073563,4780.993295019509,4689.841041601105,4591.555533006951
7,5097.84477776782,4832.953916630116,4742.7654198092005,4979.117678134473,4711.650338654592,4752.507933251336,4601.958649015077,4496.1896821884675
8,5094.877500238751,4780.114071632688,4731.107949558442,4837.599211931117,4594.359775325729,4701.146600578958,4540.005650380116,4454.2818592218655
9,5013.54392177724,4774.2397926849335,4672.9121333327885,4824.936454783868,4534.0295022578075,4619.195207343647,4502.977174004967,4385.207208782657
10,4871.880589296391,4695.678110598498,4665.776097929921,4777.532357214479,4515.072291633202,4596.772537732128,4416.867265931169,4363.54088514925
11,4838.05402098258,4696.709500110935,4658.51091671316,4738.107461939042,4510.073678389452,4515.868263209563,4395.599139375971,4341.031195638011
12,4846.125219505666,4685.584906592285,4578.3530370271465,4683.374981814708,4491.427666574069,4528.613953216167,4395.599139375971,4316.91252097489
13,4806.244435218386,4641.413850026064,4540.421839311884,4640.134799266321,4453.618967820612,4491.5741414353715,4390.632028673519,4316.91252097489
14,4806.244435218386,4613.112137925313,4523.928496762113,4624.456255075171,4461.53501481828,4465.045575856938,4350.95090496673,4291.373189086165
15,4739.12405430419,4565.8097438391915,4536.398131198369,4564.007113612574,4444.918240992302,4462.404346587392,4329.119911251846,4276.643496560076
16,4708.069359951696,4482.33271537539,4537.182643810994,4583.930405394895,4396.111595844505,4440.298469693492,4322.666628576799,4270.458068555899
17,4552.639572302242,4441.982071647227,4476.922392099136,4560.4943265595675,4384.336968934518,4440.298469693492,4311.916014220869,4244.130444845554
18,4552.639572302242,4440.517382727299,4481.2205405954355,4529.529887356328,4362.975638371321,4430.294158892596,4306.24645372702,4244.130444845554
19,4591.720039747229,4456.135774752918,4466.238845852942,4498.961506749729,4354.818629283598,4408.779346908512,4283.500015152463,4235.056220969525
20,4535.953967034674,4448.456087307096,4467.559935176949,4498.5280103480945,4333.9179649175185,4394.407686956889,4246.187266416503,4232.117682058592
21,4552.639572302242,4448.393916289979,4451.147076627977,4432.525610550352,4315.687575874215,4379.636288476265,4216.481435631746,4225.084094170978
22,4521.048483806517,4403.363551599714,4408.923355337393,4426.461830256355,4294.978675525148,4357.847245304713,4213.663521282142,4221.339330657648
23,4543.2828897652025,4376.808220764343,4408.923355337393,4394.301198122801,4288.242957160126,4357.847245304713,4201.376361256332,4209.682366284294
24,4572.188241172733,4376.808220764343,4341.911138991614,4394.301198122801,4288.242957160126,4335.246339580387,4189.375421586227,4208.764287485315
25,4535.887901547903,4310.715352666555,4320.117008504279,4364.282473200793,4289.885734708509,4335.246339580387,4183.477393964756,4205.645952915323
26,4508.89650426852,4353.027209521367,4385.877073334117,4364.282473200793,4284.756592244621,4331.489233505326,4177.307942506447,4204.82202916951
27,4548.376458229683,4353.027209521367,4345.982412469266,4339.219717179873,4276.0675399814845,4328.673012466615,4178.88807955973,4201.703694599517
28,4560.5295111238365,4325.302746541393,4353.177276158656,4339.219717179873,4270.2900575935155,4318.992997684908,4173.2336675966635,4197.384064570115
29,4564.215477336147,4325.302746541393,4340.239020707027,4294.150453095508,4262.600528802291,4315.662722204013,4162.003671843444,4192.907189095672
30,4534.2458565253155,4326.232695424304,4328.950570963083,4306.953216033927,4227.641723647592,4297.817243025729,4151.836679740356,4190.049197700213
31,4502.430387089942,4324.401390766739,4319.776800133912,4306.953216033927,4227.641723647592,4300.126991490815,4145.459040771614,4185.502230011911
32,4504.631990115472,4323.074400438921,4304.538920636782,4301.411052966238,4227.379148096518,4278.37151860408,4147.624365098252,4178.493953429071
33,4465.6067152049045,4313.857751612955,4266.8362112527475,4274.0167287902095,4224.833675209649,4275.034470013476,4145.579688513628,4172.328034577093
34,4457.894245809065,4313.857751612955,4275.943460294909,4296.684361221338,4224.833675209649,4263.873157516827,4145.579688513628,4172.328034577093
35,4484.396433839586,4326.497303757093,4275.594608454794,4297.376209784579,4224.833675209649,4254.649242788511,4142.521324071779,4171.566657841144
36,4438.847772262038,4311.257625247732,4275.594608454794,4272.041631551684,4224.833675209649,4254.649242788511,4143.104585141228,4168.307145933061
37,4438.847772262038,4330.268620076588,4273.811877745608,4272.041631551684,4217.073878202317,4254.649242788511,4142.521324071779,4160.394463201105
38,4437.825147546095,4330.268620076588,4260.7005648868435,4272.041631551684,4217.073878202317,4254.207202377393,4138.843921278736,4158.069813746864
39,4437.825147546095,4330.268620076588,4254.724643684434,4272.041631551684,4210.7870997957925,4244.8727927930795,4136.7495978009365,4159.864274773271
40,4381.498454510552,4330.268620076588,4254.364612044733,4272.041631551684,4210.7870997957925,4239.402712561059,4127.4446131991535,4157.0614910658105
41,4458.6732832976695,4295.080183129645,4261.0704758651655,4272.041631551684,4204.752960766258,4238.161926224204,4125.318980086345,4154.868154140629
42,4444.973784717965,4328.842750218643,4269.258003361614,4271.356901460222,4204.752960766258,4231.367007074784,4122.164592930919,4154.440454176325
43,4411.268946674296,4318.946863956932,4231.7859277797015,4271.356901460222,4204.752960766258,4228.953906235221,4122.164592930919,4154.333445411314
44,4410.544486085818,4338.666698109678,4237.38042731256,4248.032629489688,4203.326747992821,4211.351886008453,4122.123524170305,4152.220383311148
45,4417.04246008346,4251.890912328373,4235.883333237136,4248.032629489688,4200.973504297756,4207.7652414150325,4118.108896696168,4147.104369492912
46,4377.366141163608,4221.610133455608,4231.196064311629,4244.037086476866,4194.762337519664,4205.125620217944,4111.108431821707,4144.198442898428
47,4427.940886237135,4221.610133455608,4235.883333237136,4234.345685041588,4190.720742825959,4202.47101629657,4109.2745197296845,4144.198442898428
48,4399.265626230837,4220.1019573730455,4224.051820520922,4240.237234110899,4190.720742825959,4202.602386258926,4103.38312725696,4129.440325893231
49,4415.408506925539,4220.1019573730455,4210.6250291317665,4202.474049553517,4189.2436636773655,4202.602386258926,4103.38312725696,4127.5221549756625
50,4489.77674660853,4215.9903538613125,4210.6250291317665,4222.505696005981,4183.4949934695105,4191.6941837365675,4099.094606201245,4127.5221549756625
