,Unnamed: 0,Instance #,Cluster #,mo-time
0,0.0,571.0,4.0,54.40094134807587
1,1.0,553.0,4.933333333333334,54.44243957996368
2,2.0,2505.0,6.933333333333334,90.25492370128632
3,3.0,2825.0,7.133333333333334,96.20143579641977
4,4.0,2476.0,7.1,90.64753557046255
5,5.0,2825.0,7.133333333333334,97.1696703116099
6,6.0,1211.0,5.766666666666667,66.00694636503856
7,7.0,1327.0,5.833333333333333,68.05036547183991
8,8.0,1184.0,5.633333333333334,64.84204638004303
9,9.0,1207.0,5.7,65.32361088593801
10,10.0,5355.0,8.8,157.66913076241812
11,11.0,6050.0,9.666666666666666,181.86241130034128
12,12.0,5344.0,8.966666666666667,159.01700654029847
13,13.0,5385.0,8.7,157.69548954168957
14,14.0,2585.0,6.966666666666667,92.28644847075144
15,15.0,3059.0,7.933333333333334,104.24424372514089
16,16.0,2630.0,7.433333333333334,94.77805964946747
17,17.0,2836.0,7.133333333333334,97.36526145935059
18,18.0,5354.0,8.566666666666666,155.79476764202118
19,19.0,6097.0,9.433333333333334,180.86165506045023
20,20.0,5339.0,9.066666666666666,159.64993447462717
21,21.0,5416.0,8.8,159.56065232753753
22,22.0,2589.0,7.0,92.611630264918
23,23.0,3046.0,7.933333333333334,104.43191192944845
24,24.0,2628.0,6.9,92.82819996674856
25,25.0,2805.0,7.366666666666666,98.01972274780273
26,26.0,197.0,3.0,48.13435725371043
27,27.0,195.0,3.066666666666667,50.7496266523997
28,28.0,197.0,3.0,49.624148901303606
29,29.0,231.0,3.6333333333333333,50.25011548201243
30,30.0,224.0,3.6333333333333333,50.34448049068451
31,31.0,231.0,3.6333333333333333,50.268831443786624
32,32.0,70.0,3.0,49.56641445159912
33,33.0,72.0,3.0,48.600917299588524
34,34.0,71.0,3.0,49.35921946366628
35,35.0,59.0,3.0,49.125649921099345
36,36.0,60.0,3.0,49.62839891910553
37,37.0,60.0,3.0,46.9261842807134
38,38.0,568.0,4.633333333333334,54.155735445022586
39,39.0,570.0,4.633333333333334,54.165490889549254
40,40.0,563.0,4.633333333333334,54.159506511688235
41,41.0,547.0,4.0,54.09132786591848
42,42.0,551.0,4.4,54.02262448469798
43,43.0,548.0,4.466666666666667,54.23049147129059
44,44.0,570.0,4.0,54.236248755455016
45,45.0,569.0,4.6,54.47775026162466
46,46.0,550.0,4.1,54.14744171301524
47,47.0,549.0,4.733333333333333,54.387577835718794
