,Unnamed: 0,Instance #,Cluster #,mo-time
0,0.0,571.0,4.0,56.13192179285247
1,1.0,553.0,4.827586206896552,55.75116136978413
2,2.0,2505.0,6.827586206896552,92.53353963227107
3,3.0,2825.0,7.0,98.67994092250693
4,4.0,2476.0,6.931034482758621,92.95392887345676
5,5.0,2825.0,7.0,99.4532389887448
6,6.0,1211.0,5.862068965517241,67.5840693424488
7,7.0,1327.0,5.413793103448276,68.38448110942183
8,8.0,1184.0,5.379310344827586,66.51099894786704
9,9.0,1207.0,5.551724137931035,67.04943166107967
10,10.0,5355.0,8.620689655172415,160.63382757121119
11,11.0,6050.0,9.89655172413793,191.5570113412265
12,12.0,5344.0,8.827586206896552,163.5934742648026
13,13.0,5385.0,8.724137931034482,163.78651623068185
14,14.0,2585.0,6.896551724137931,94.82517362463064
15,15.0,3059.0,7.793103448275862,107.09044540339502
16,16.0,2630.0,7.241379310344827,96.71843333079897
17,17.0,2836.0,7.172413793103448,99.95531411828667
18,18.0,5354.0,8.448275862068966,159.7247588634491
19,19.0,6097.0,9.172413793103448,183.70021222377645
20,20.0,5339.0,8.931034482758621,164.92469672499033
21,21.0,5416.0,8.689655172413794,163.75021364771086
22,22.0,2589.0,6.9655172413793105,95.41667660351457
23,23.0,3046.0,7.862068965517241,107.11572323996445
24,24.0,2628.0,6.862068965517241,95.62038174168816
25,25.0,2805.0,7.206896551724138,100.0564297067708
26,26.0,197.0,3.0,48.72366623220773
27,27.0,195.0,3.0344827586206895,50.98581777769944
28,28.0,197.0,3.0,51.008663103498264
29,29.0,231.0,3.3793103448275863,50.90848043869282
30,30.0,224.0,3.3793103448275863,51.75778227838977
31,31.0,231.0,3.3793103448275863,51.57092736507284
32,32.0,70.0,3.0,51.1178998536077
33,33.0,72.0,3.0,50.125754553696204
34,34.0,71.0,3.0,51.10461678998224
35,35.0,59.0,3.0,50.40441271354412
36,36.0,60.0,3.0,50.97346565641206
37,37.0,60.0,3.0,47.662684974999266
38,38.0,568.0,4.379310344827586,55.391636166079294
39,39.0,570.0,4.379310344827586,54.97326875555104
40,40.0,563.0,4.379310344827586,55.09598617718137
41,41.0,547.0,4.0,55.06168312862002
42,42.0,551.0,4.172413793103448,55.47133226230227
43,43.0,548.0,4.172413793103448,55.39358430073179
44,44.0,570.0,4.0,55.60514967194919
45,45.0,569.0,4.379310344827586,55.90286165270312
46,46.0,550.0,4.103448275862069,55.537856504834934
47,47.0,549.0,4.517241379310345,55.522434859440246
