,Unnamed: 0,Instance #,Cluster #,mo-time
0,0.0,571.0,4.016949152542373,54.06050092487012
1,1.0,553.0,4.966101694915254,53.88536367173922
2,2.0,2505.0,6.898305084745763,89.31154126636052
3,3.0,2825.0,7.1525423728813555,95.42222933445947
4,4.0,2476.0,7.186440677966102,89.47384300070294
5,5.0,2825.0,7.186440677966102,96.24899329977521
6,6.0,1211.0,5.779661016949152,65.13428402351121
7,7.0,1327.0,5.796610169491525,66.8127140554331
8,8.0,1184.0,5.694915254237288,64.51939169027038
9,9.0,1207.0,5.677966101694915,64.8392530538268
10,10.0,5355.0,8.779661016949152,155.5895873166747
11,11.0,6050.0,9.88135593220339,183.38482903626004
12,12.0,5344.0,8.94915254237288,157.97558383214272
13,13.0,5385.0,8.779661016949152,157.83038300578878
14,14.0,2585.0,6.9491525423728815,91.34268645512856
15,15.0,3059.0,7.864406779661017,103.16260357226355
16,16.0,2630.0,7.3559322033898304,93.29197473041081
17,17.0,2836.0,7.11864406779661,96.1607948157747
18,18.0,5354.0,8.508474576271187,153.31203977940447
19,19.0,6097.0,9.203389830508474,177.02498614990105
20,20.0,5339.0,9.016949152542374,158.60131911099967
21,21.0,5416.0,8.813559322033898,158.0246775837268
22,22.0,2589.0,7.033898305084746,91.54401598946522
23,23.0,3046.0,7.898305084745763,103.40779726788149
24,24.0,2628.0,6.932203389830509,92.26273620330682
25,25.0,2805.0,7.305084745762712,96.73730557651844
26,26.0,197.0,3.0,47.42782573780771
27,27.0,195.0,3.0508474576271185,49.918310985726826
28,28.0,197.0,3.0,49.46502366712538
29,29.0,231.0,3.694915254237288,50.035634630817476
30,30.0,224.0,3.694915254237288,49.98002230514914
31,31.0,231.0,3.694915254237288,49.96669601990005
32,32.0,70.0,3.0,49.36307056879593
33,33.0,72.0,3.0,48.11856207201036
34,34.0,71.0,3.0,48.99422821352037
35,35.0,59.0,3.0,48.363557884248635
36,36.0,60.0,3.0,49.18182162511147
37,37.0,60.0,3.0,46.20266172441386
38,38.0,568.0,4.694915254237288,53.82917885861154
39,39.0,570.0,4.694915254237288,53.646331952790085
40,40.0,563.0,4.728813559322034,53.72317567114103
41,41.0,547.0,4.0,53.30578543776173
42,42.0,551.0,4.491525423728813,53.76417800531549
43,43.0,548.0,4.254237288135593,53.73621341333551
44,44.0,570.0,4.0,53.94061971518953
45,45.0,569.0,4.661016949152542,53.91814727298284
46,46.0,550.0,4.101694915254237,53.66027525319891
47,47.0,549.0,4.762711864406779,53.81239119222609
